lat	DMS	MeSH	MeSH_DMS	Acetonitrile	Acetaldehyde	Acetone	Chlorophyll	CO	Isoprene
70.7960	4.3145	2.3238	0.538602387	0.6167	3.6403	1.6913	1.742507389	2.91326146	1.2978
70.8034	4.0737	2.4743	0.607383951	0.4757	2.8411	2.4348	1.352632253	2.878197671	1.3266
70.8108	4.3939	2.3209	0.528209563	0.7218	5.8014	3.8354	1.368730857	2.157265547	1.5975
70.8180	4.0761	2.2978	0.563725129	0.8488	4.4637	3.1877	1.497031001	2.211063225	1.6026
70.8252	4.2211	2.2824	0.540712137	0.7209	5.3782	3.6319	1.549376065	2.254374413	1.6636
70.8325	4.0041	2.0595	0.514347794	0.8253	4.0725	3.1079	1.586036558	2.225501621	1.3161
70.8398	3.721	2.1467	0.576914808	0.7964	3.7738	3.2494	1.632551821	NA	1.0417
70.8471	4.0414	2.1142	0.523135547	0.773	4.0553	3.674	1.642896222	NA	1.8845
70.8544	3.7965	2.0884	0.550085605	0.6968	4.3503	2.8138	1.605480686	1.849001924	1.5125
70.8617	3.8172	2.0507	0.537226239	0.8429	4.3724	3.7885	1.50917087	2.407823663	1.4364
70.8691	3.6617	1.9629	0.536062485	0.5852	3.6152	4.2224	1.322644035	2.160091014	1.5154
70.8766	3.7496	2.0649	0.550698741	0.5848	4.2229	3.72	1.276752433	2.056032342	1.4345
70.8840	3.8471	1.9539	0.507889059	0.7696	4.2897	2.8954	1.341331664	2.171245985	1.583
70.8915	3.8329	1.911	0.4985781	0.7012	5.3008	3.4406	1.403471512	NA	1.491
70.8990	3.63	2.0169	0.555619835	0.6939	5.3536	1.8052	1.464676257	NA	1.3499
70.9065	3.5771	1.9053	0.532638171	0.7188	5.2374	3.3904	1.471486172	2.484275237	1.5508
70.9140	3.9835	1.8521	0.464942889	0.5443	4.6848	4.8672	1.427855731	NA	1.6365
70.9215	3.6934	1.792	0.485189798	0.7009	2.7932	2.54	1.380942437	NA	1.3229
70.9292	3.4842	1.7913	0.514120889	0.7157	3.8236	2.0274	1.738728427	NA	1.3885
70.9370	3.6323	1.7334	0.477218291	0.611	4.9826	2.4648	1.912961185	NA	1.2084
70.9448	3.3239	1.8408	0.553807275	0.4574	4.8997	3.2773	1.987558983	2.318052926	1.6486
70.9527	3.4184	1.7396	0.508893049	0.625	5.7105	4.7044	1.987662186	2.327400315	1.6967
70.9606	3.0493	1.6363	0.536614961	0.7766	5.2695	2.5373	2.128288367	2.402331569	1.475
70.9685	2.9787	1.7767	0.596468258	0.8319	3.9275	2.2253	2.302805475	2.810946943	1.1222
70.9765	3.3468	1.7799	0.531821441	0.6561	3.9538	2.6903	2.535086147	2.567745197	1.0419
70.9843	3.5968	1.7517	0.487016237	0.4179	4.854	3.1033	2.56538166	2.298077215	1.6307
70.9922	3.4524	1.593	0.461418144	0.6908	4.653	2.1934	2.430129778	2.309358328	1.1025
71.0003	3.4439	1.6212	0.470745376	0.4347	2.711	2.2815	2.402896558	2.076277831	1.015
71.0082	3.5825	1.8328	0.511598046	0.6047	3.3344	2.1848	2.059136175	2.604739808	1.0726
71.0162	3.9511	1.6728	0.423375769	0.6789	5.143	3.4484	1.956308148	2.265254988	1.3636
71.0242	3.4432	1.8176	0.527881041	0.4428	2.8562	1.2782	1.876418208	2.017244781	1.4454
71.0322	3.7574	1.6866	0.448874222	0.8087	5.526	2.069	1.801144118	NA	1.4877
71.0402	3.509	1.5593	0.444371616	0.4448	4.0867	1.9018	1.679905783	NA	1.1584
71.0482	3.0792	1.9038	0.618277475	0.718	3.1713	1.9225	1.753492894	2.337017658	0.9406
71.0562	3.8642	1.5115	0.391154702	0.8146	5.947	4.2435	1.849490447	NA	1.5257
71.0642	2.9074	1.6801	0.577870262	0.4866	2.887	0.6477	1.746566979	NA	0.8936
71.0722	3.2811	1.9244	0.586510621	0.5973	3.7457	2.1971	1.787326511	2.353401571	1.3831
71.0802	3.4503	1.6706	0.484189781	0.7024	5.8912	3.4825	1.991831283	2.567038775	1.9236
71.0883	3.1808	1.5373	0.483306087	0.5903	4.4559	1.938	1.800867233	2.138815802	1.2111
71.0963	2.5149	1.4595	0.580341167	0.5764	2.2001	0.891	1.460620187	2.074284938	0.982
71.1044	2.4001	1.7028	0.709470439	0.4886	2.6316	0.5646	1.65378194	NA	1.1588
71.1125	2.7819	1.6518	0.59376685	0.8067	5.4591	3.1401	1.481327036	NA	1.5083
71.1204	2.5827	1.5598	0.603941611	0.7467	4.5443	2.0252	1.282786453	NA	1.3492
71.1284	2.5132	1.5535	0.618136241	0.6403	5.4285	1.383	1.325159091	NA	0.8298
71.1364	2.6399	1.5987	0.605591121	0.553	4.2374	3.1037	1.353055046	NA	1.5827
71.1444	2.8099	1.6674	0.5934019	0.7513	5.8715	3.4002	1.342763403	NA	1.3184
71.1525	2.787	1.585	0.568711877	0.8587	4.8157	3.0059	1.435948102	NA	1.5124
71.1605	2.7885	1.5258	0.547175901	0.7517	4.7917	1.1509	1.359077688	2.269111403	1.238
71.1685	2.7049	1.5415	0.569891678	0.6925	3.9378	2.0121	1.414758015	NA	1.3781
71.1766	2.8332	1.4381	0.507588592	0.8628	4.7006	1.8423	1.480217617	NA	1.4117
71.1846	2.8018	1.3127	0.468520237	0.7915	3.6649	1.6463	1.640340928	NA	1.2418
71.1927	2.8432	1.5065	0.52986072	0.3646	3.3793	-0.861	1.562783206	NA	1.0312
71.2008	3.3519	1.4753	0.440138429	0.5151	4.9481	2.0943	1.333058242	NA	1.1327
71.2087	3.1965	1.5407	0.481995933	0.5314	3.4482	1.0627	1.243081772	NA	1.2413
71.2167	2.993	1.4849	0.49612429	0.6439	3.5069	1.1164	1.384844706	2.492908002	1.0521
71.2246	2.7441	1.4484	0.52782333	0.517	4.6574	1.2786	1.628237537	2.073166737	1.2378
71.2326	3.0303	1.4854	0.49018249	0.6637	4.0657	0.2315	1.694291435	NA	1.1922
71.2407	3.7517	1.639	0.43686862	0.4536	3.7333	0.7851	1.8367466	NA	1.6064
71.2485	4.545	1.5845	0.348624862	0.5409	4.5554	1.4789	1.749816322	NA	1.3743
71.2564	4.5961	1.6569	0.360501295	0.5458	4.879	2.9693	1.353648424	NA	1.3583
71.2643	4.3314	1.5224	0.351479891	0.5636	4.3593	2.5474	1.305065604	2.210810801	1.211
71.2723	4.1106	1.9097	0.46457938	0.7104	3.1443	1.164	1.284939582	2.571496281	1.1444
71.2803	4.8767	1.7918	0.367420592	0.8166	4.942	2.2607	1.741006057	2.612286335	1.5082
71.2883	5.7694	2.0217	0.350417721	0.7879	3.8277	1.9339	1.490460408	2.733229524	1.1552
71.2962	6.7323	1.9953	0.296377167	0.791	5.3097	3.5559	1.552774186	2.684613666	1.1342
71.3042	6.6985	2.1625	0.32283347	0.827	4.2272	2.3484	1.452453848	2.752558159	1.1064
71.3122	6.9913	1.9269	0.275613977	0.7405	4.0163	2.6941	1.239986818	2.344650553	1.1629
71.3200	6.0376	2.0224	0.334967537	0.4651	3.6006	2.2914	1.017218482	2.674252549	1.1599
71.3278	5.7282	1.8873	0.329475228	0.3889	3.6976	1.8495	0.878049046	2.602856124	1.4353
71.3356	4.8697	1.9025	0.390681151	0.6846	4.4307	3.2504	0.912480393	2.11266658	0.943
71.3433	4.5329	1.6494	0.363873017	0.3941	3.9036	1.9264	0.958114513	2.542256645	0.7759
71.3510	3.6982	2.0236	0.547185117	0.4125	3.6381	0.9324	1.457263813	2.861399736	1.1405
71.3586	4.5014	1.8505	0.411094326	0.5022	5.4372	3.492	1.640330605	5.076207599	1.4351
71.3661	4.413	1.8498	0.419170632	0.5031	2.9226	0.8655	1.05153855	4.178750162	1.26
71.3737	4.5643	1.585	0.347260259	0.7545	4.7802	0.8736	0.912630122	3.667562571	1.5864
71.3810	3.4601	1.7081	0.493656253	0.2755	2.6275	-0.8954	0.888515914	3.507042635	1.1738
71.3885	3.6889	1.6202	0.43920952	0.5064	4.8592	1.7045	1.059119978	3.826905192	1.2293
71.3959	3.0778	1.6138	0.524335564	0.7379	4.6878	-0.5221	1.124877041	2.466516547	0.9514
71.4033	3.1777	1.6244	0.511187337	0.6245	3.9124	1.6059	1.157216581	2.703578539	1.2978
71.4107	3.0838	1.4627	0.474317401	0.5753	4.4373	1.387	1.149280876	3.364712672	1.2762
71.4181	2.7689	1.6712	0.603560981	0.4752	3.2503	0.1358	0.913944875	2.339508679	1.1795
71.4256	2.9759	1.4826	0.498202225	0.5838	4.864	1.7755	1.129281998	2.793039369	1.3408
71.4330	2.846	1.5239	0.535453268	0.4873	4.4476	-0.0033	1.136541078	NA	0.7685
71.4403	2.8395	1.4926	0.525655925	0.4447	2.7507	0.2644	1.165261077	NA	1.1697
71.4476	2.8807	1.6343	0.567327386	0.4136	4.2867	0.307	1.230255794	2.424331149	1.234
71.4548	3.0061	1.5423	0.513056785	0.7536	4.6583	3.4088	1.213569429	2.494692716	1.1523
71.4621	2.9455	1.5636	0.53084366	0.7733	4.0162	0.9133	1.143330242	2.249402384	1.4435
71.4693	2.872	1.4544	0.506406685	0.4363	4.9693	1.0005	1.022118779	2.39398903	1.066
71.4765	2.7767	1.3821	0.497749127	0.4172	4.4543	0.5598	0.915758818	2.080726411	1.1683
71.4838	2.5216	1.4711	0.583399429	0.4926	3.9366	-0.3227	0.921905903	2.854876636	1.1898
71.4911	2.6587	1.4955	0.562492948	0.398	4.0823	2.2062	0.856952582	2.800671421	1.0803
71.4985	2.7815	1.5425	0.554556894	0.7396	3.3042	1.5607	0.873081058	1.974816826	1.2367
71.5058	2.9025	1.3631	0.46962963	0.3938	5.9436	2.8087	1.011431369	2.08915152	1.0215
71.5131	2.5154	1.4592	0.580106544	0.5003	3.6139	-0.3845	1.106098398	2.100760293	0.9716
71.5204	2.6938	1.5282	0.567302695	0.3577	3.7366	0.6199	1.106448802	2.872332119	0.9388
71.5277	3.0811	1.4532	0.471649735	0.5666	3.459	1.1526	1.055727756	2.283785544	1.6304
71.5350	3.1446	1.4954	0.475545379	0.4352	3.6113	1.4774	1.020766579	2.080297057	1.2438
71.5424	3.1565	1.2995	0.411690163	0.4299	3.9332	2.2384	1.078527715	2.547505229	1.231
71.5498	3.0413	1.5128	0.497418867	0.4701	3.7127	0.2118	1.021352467	2.112087274	1.3507
71.5572	3.4909	1.5445	0.442436048	0.5423	4.5172	2.0542	1.047807208	1.91137811	1.0625
71.5645	3.6856	1.4653	0.397574343	0.4161	3.9193	1.7891	1.009326597	3.063207259	1.0787
71.5719	3.6247	1.3197	0.364085304	0.5358	3.9707	1.217	0.946305621	NA	1.0942
71.5793	3.2317	1.4579	0.451124795	0.357	3.4345	-0.7256	1.009424766	NA	1.3542
71.5867	3.4779	1.3654	0.392593232	0.4355	3.7258	0.0833	1.017833481	NA	1.3034
71.5939	3.1236	1.3279	0.425118453	0.7435	4.2576	1.845	1.16451545	NA	1.2075
71.6012	2.6565	1.5606	0.587464709	0.5293	3.4326	0.2142	1.331591177	NA	1.414
71.6085	3.2056	1.3675	0.426597205	0.6233	5.435	4.3857	1.332896454	NA	1.7005
71.6159	2.8019	1.4748	0.526357115	0.4906	2.9169	0.8668	1.336934758	NA	1.5971
71.6234	3.0112	1.3893	0.461377524	0.6878	4.7737	0.6464	1.247616314	NA	1.4859
71.6308	2.832	1.3573	0.479272599	0.6308	4.4542	0.7406	1.318931753	NA	1.4067
71.6382	2.6907	1.3487	0.501245029	0.5766	3.1164	1.9912	1.332979465	NA	1.3458
71.6453	2.6943	1.322	0.490665479	0.6341	3.5274	1.4595	1.096710544	NA	1.6193
71.6527	2.5702	1.2352	0.480585168	0.51	3.0203	1.2064	1.027429962	NA	0.9747
71.6601	2.5316	1.3302	0.525438458	0.5865	3.9314	1.4554	1.279670354	2.599941904	1.1512
71.6673	3.0787	1.3426	0.436093156	0.6314	3.4415	0.6448	1.275894234	3.532582876	1.1191
71.6746	3.2949	1.5302	0.464414702	0.4804	3.7163	-0.0428	1.291483932	3.537996398	1.3872
71.6818	4.2064	1.4735	0.350299544	0.6965	3.4824	1.8448	1.60406153	3.62114062	1.6287
71.6890	4.6412	1.5722	0.3387486	0.3575	3.041	0.8862	1.81654731	3.497765995	1.2344
71.6961	5.3438	1.7089	0.31979116	0.46	3.1451	-0.5703	1.880058396	3.783124895	1.0828
71.7035	6.2553	1.7139	0.273991655	0.666	3.156	0.4088	1.939177597	4.3372543	1.4679
71.7108	6.5761	1.7634	0.268152857	0.5302	2.4691	1.2565	1.959333388	3.539157346	1.1596
71.7181	7.0161	1.6661	0.237468109	0.7235	3.9484	1.1028	1.73033795	2.960699433	0.9715
71.7254	6.8419	1.6831	0.245998918	0.4792	2.6339	1.1162	1.337069538	2.979014898	1.1888
71.7325	7.0217	1.7063	0.243003831	0.3791	2.666	1.0732	1.322730472	2.671331394	1.0024
71.7397	6.3973	1.6698	0.261016366	0.435	3.4322	0.6036	1.327387009	NA	1.2869
71.7469	5.2453	1.732	0.33020037	0.4237	3.9898	0.9809	1.312084029	NA	1.1608
71.7540	4.6883	1.5628	0.333340443	0.6207	4.2892	1.4069	1.406629072	NA	0.865
71.7611	4.115	1.6	0.388821385	0.5592	2.3603	0.7539	1.511838483	NA	0.796
71.7681	3.8298	1.9258	0.502846102	0.22	3.1787	-0.1899	1.417740822	2.945576336	1.0834
71.7750	4.2403	1.7983	0.424097352	0.5602	5.3204	3.8831	1.2234811	2.813769173	1.5896
71.7820	4.3221	1.4777	0.341893987	0.4815	4.8361	3.4791	1.154304561	2.852236736	1.5401
71.7889	3.4478	1.7052	0.494576252	0.3636	1.6162	-0.8538	1.105238514	2.510016878	0.8861
71.7958	3.7364	1.7987	0.481399208	0.4293	3.2284	0.314	0.962905308	2.253098134	1.1304
71.8029	3.9554	1.5693	0.396748749	0.7115	5.9193	1.7387	0.749212766	NA	1.5687
71.8098	3.2063	1.5273	0.476343449	0.4824	2.8487	0.7705	0.701765581	NA	1.1836
71.8168	3.0373	1.6675	0.549007342	0.5384	2.6297	0.0912	0.721658094	NA	0.8614
71.8238	3.0069	1.7472	0.581063554	0.8141	2.977	1.2052	0.712758989	NA	1.0777
71.8307	3.2243	1.4085	0.436839004	0.4366	5.7987	1.0438	0.711768644	3.12341885	1.1964
71.8377	2.578	1.5213	0.590108611	0.6223	2.2574	-0.1222	0.693587892	NA	1.0859
71.8448	2.5928	1.4943	0.576326751	0.5738	2.9624	0.9661	0.718632966	NA	1.3768
71.8518	2.6127	1.3984	0.535231753	0.7309	4.7181	-1.1185	0.732826797	NA	1.311
71.8588	2.4047	1.5841	0.658751611	0.4929	3.3902	-1.1317	0.76416339	NA	1.2742
71.8657	2.641	1.3989	0.529685725	0.6455	3.4285	0.4065	0.77786723	NA	1.2115
71.8725	2.5042	1.3822	0.551952719	0.5522	3.0824	-0.037	0.753872785	NA	1.0878
71.8795	2.393	1.42	0.593397409	0.2715	2.6805	-0.5943	0.764340016	NA	1.2342
71.8864	2.3998	1.2973	0.540586716	0.4627	3.3102	-0.8937	0.740521627	NA	1.1744
71.8935	2.2476	1.4148	0.629471436	0.641	3.4242	-0.6857	0.755198121	NA	1.1636
71.9006	2.4742	1.2258	0.495432867	0.6025	3.9895	-1.2798	0.763754592	NA	1.0795
71.9076	2.1587	1.3892	0.643535461	0.4886	2.3758	-2.1091	0.715380817	NA	1.1599
71.9147	2.2462	1.3353	0.594470662	0.4676	3.5796	-0.4853	0.717474164	NA	1.1329
71.9218	2.3626	1.2097	0.512020655	0.6162	4.4874	-0.5349	0.766842698	NA	1.1468
71.9290	2.1446	1.2137	0.565933041	0.4552	2.3829	-0.2528	0.864046261	NA	1.0747
71.9362	2.2621	1.2642	0.558861235	0.511	2.3063	-1.6388	0.956305521	3.083456708	0.9481
71.9434	2.4741	1.1678	0.472010024	0.4983	3.6127	-0.3581	1.03971961	2.311242384	1.2686
71.9506	2.4085	1.2468	0.517666597	0.4795	1.4748	-1.6713	1.102014612	2.61419207	1.1843
71.9578	2.5548	1.2869	0.503718491	0.5536	2.2346	-1.3984	1.155050233	2.447738671	1.1564
71.9651	2.6668	1.2874	0.482750862	0.6029	2.3458	0.0472	1.121902211	2.86163718	1.0915
71.9724	2.6685	1.3077	0.49005059	0.2656	3.5919	-0.7815	1.061649591	NA	1.0415
71.9797	2.736	1.2782	0.467178363	0.619	3.3698	-1.3403	1.001689216	NA	1.3725
71.9870	2.4974	1.2862	0.515015616	0.4065	3.2342	0.6091	0.954300537	3.05444581	1.0042
71.9945	2.5773	1.2767	0.495363365	0.615	3.4983	0.2095	0.92439103	2.898277595	1.4574
72.0018	2.5035	1.1551	0.461394048	0.4514	3.3187	0.3989	0.867197868	2.228437444	1.2947
72.0092	2.374	1.2605	0.530960404	0.3911	2.448	-0.5834	0.806511597	3.196040226	1.1168
72.0167	2.3657	1.235	0.522044215	0.61	3.3957	1.5589	0.758382493	2.409090271	0.9956
72.0242	2.2315	1.2958	0.580685637	0.4064	1.7551	-1.8204	0.728458333	3.025890414	1.0517
72.0318	2.5202	1.1443	0.454051266	0.5481	3.8896	0.8474	0.734395936	3.485579698	1.1222
72.0392	2.0367	1.2827	0.629793293	0.2528	1.42	-1.8131	0.734114156	NA	1.0994
72.0466	2.3193	1.3831	0.596343724	0.4425	3.2763	0.0823	0.706168316	NA	1.3755
72.0540	2.5993	1.3807	0.531181472	0.7069	3.8878	0.2926	0.736023049	3.035122687	1.2501
72.0613	2.7478	1.4607	0.531588907	0.6609	3.6288	-0.2209	0.819129792	2.400785978	1.1259
72.0686	2.8966	1.3742	0.474418284	0.6202	3.0481	-0.7675	0.9035621	NA	1.5445
72.0759	2.8044	1.5483	0.552096705	0.4265	2.5303	-1.5711	1.082614126	NA	1.1812
72.0832	3.3723	1.3561	0.402129111	0.5573	5.009	1.0543	1.271520524	NA	1.519
72.0905	2.6815	1.4358	0.535446578	0.5602	2.9473	-0.1442	1.255085529	NA	1.0033
72.0978	2.6861	1.5205	0.566062321	0.4729	3.1485	-1.1121	1.225125533	NA	1.4739
72.1052	2.8274	1.4555	0.5147839	0.6302	5.5124	-0.3124	1.140335337	NA	1.6529
72.1127	2.9051	1.3103	0.451034388	0.5854	4.0165	0.1646	1.148762508	NA	1.1673
72.1202	2.6992	1.4293	0.529527267	0.5633	2.3751	-0.5111	1.030825576	NA	0.931
72.1276	3.0208	1.3471	0.445941472	0.5688	2.9484	0.2639	1.314035093	NA	1.2831
72.1348	2.7302	1.4901	0.545784192	0.6687	1.8399	-1.9097	1.3476327	NA	0.6819
72.1420	3.0741	1.5023	0.488695878	0.3936	3.5203	-0.8688	1.052001418	NA	0.9491
72.1491	3.4532	1.6519	0.478367891	0.4747	4.7319	-0.2233	0.720383725	NA	1.2164
72.1563	4.0583	1.63	0.401646009	0.5076	3.9555	-0.1134	0.488768167	2.688160992	1.4376
72.1636	4.0559	1.4548	0.358687344	0.4805	3.9909	1.0052	0.647709467	2.984772547	1.0513
72.1707	3.2758	1.6361	0.499450516	0.3874	2.606	-0.1951	0.703851817	3.342714911	1.0527
72.1779	3.7023	1.3499	0.364611188	0.9033	5.1128	0.3796	0.680919333	2.899056948	1.2958
72.1851	3.1289	1.5091	0.482310077	0.3738	1.9953	-1.6208	0.66999347	3.037602594	1.036
72.1922	3.6388	1.4105	0.387627789	0.4589	5.4522	0.8145	0.576428559	NA	1.0873
72.1994	3.1115	1.3252	0.425903905	0.5742	3.1935	0.5995	0.524751109	2.585961126	0.9198
72.2064	2.9731	1.1624	0.390972386	0.5393	4.1305	-0.52	0.469933524	NA	1.0809
72.2135	2.7432	1.2127	0.442074949	0.3574	2.8243	-1.0408	0.416342622	NA	0.7384
72.2206	2.8544	1.3366	0.468259529	0.4289	4.8268	-0.578	0.547631174	2.658866288	0.7601
72.2278	3.1349	1.4248	0.454496156	0.4984	4.3845	0.4549	0.777534863	3.392217647	1.0183
72.2348	3.5818	1.5924	0.444580937	0.4971	2.7411	-1.6261	0.900825063	4.687793776	0.8181
72.2421	4.6429	1.7002	0.366193543	0.6295	3.7711	-0.2487	0.845470881	5.442399871	1.2365
72.2492	4.725	1.7418	0.368634921	0.4785	2.8621	-1.6544	0.789316383	5.294781441	0.9506
72.2563	4.6135	1.659	0.359596835	0.3416	4.5816	0.2756	0.849397202	4.856888801	1.1514
72.2635	4.3155	1.6835	0.390105434	0.1918	2.293	-0.4178	0.798681837	5.329347054	1.0987
72.2705	4.5273	1.611	0.35584123	0.4145	4.1923	0.3816	0.784138101	4.405403972	1.3969
72.2776	4.1784	1.5126	0.362004595	0.5824	4.2374	-1.3805	0.823108035	5.394010123	1.207
72.2847	4.0472	1.6299	0.40272287	0.707	2.6919	-1.0373	0.854388013	5.076933408	1.1466
72.2918	4.1275	1.4158	0.343016354	0.3807	3.3648	1.3221	0.910202927	5.262533313	0.9523
72.2991	3.7468	1.5446	0.412245116	0.3133	2.1911	-2.1111	0.94295147	4.768141748	0.9412
72.3063	4.194	1.436	0.342393896	0.4153	3.121	-0.0846	0.912437172	5.40874406	1.198
72.3136	3.7949	1.7258	0.454768242	0.251	1.6487	-1.6902	0.974814507	5.18640151	0.8399
72.3208	4.6194	1.6934	0.366584405	0.4437	4.8864	0.3907	0.853481202	6.000170627	1.4691
72.3280	4.2701	1.8136	0.424720733	0.4367	2.4349	-0.1244	0.765171419	5.511109066	1.1463
72.3350	4.4289	1.6751	0.378220326	0.4242	4.397	0.8114	0.765656615	6.01684157	1.2478
72.3421	4.1187	1.8075	0.438852065	0.8611	2.9519	1.087	0.802046005	6.315713034	1.2369
72.3492	4.3676	1.8925	0.433304332	0.62	3.0989	0.7076	0.917618896	5.341623322	1.4628
72.3564	4.8275	1.6919	0.350471258	0.3169	5.3673	-0.1171	0.928644741	6.05164537	1.2294
72.3638	4.3334	1.7572	0.405501454	0.3493	2.9174	-0.4094	0.90788314	5.569841136	1.1062
72.3711	4.6862	1.7438	0.372113866	0.4321	3.066	0.2547	0.845971975	6.800490226	1.6379
72.3786	4.7324	1.7091	0.361148677	0.6428	2.5588	-0.7947	0.884561274	5.419608047	0.9896
72.3860	4.8995	1.7513	0.357444637	0.3443	2.5891	0.1193	0.975248385	5.458681086	0.7509
72.3934	5.2038	1.6891	0.324589723	0.2303	2.915	0.1997	1.061624921	5.697129551	1.1131
72.4008	5.3347	1.7002	0.318705832	0.4444	3.0115	-1.1094	1.090056771	5.654015157	1.2092
72.4083	5.7542	1.7722	0.307983734	0.4597	3.1222	0.6947	1.059833327	6.126429932	0.9979
72.4158	6.1423	1.7103	0.278446185	0.4742	2.5208	0.4818	1.051772716	5.54415544	1.3022
72.4233	5.8817	1.8792	0.319499464	0.6064	4.5405	1.6409	1.063594975	NA	1.2178
72.4308	6.2933	1.7293	0.274784294	0.6053	4.2275	1.2529	0.863004553	NA	1.2518
72.4384	5.7942	1.6792	0.289807048	0.4997	2.585	1.0928	0.827057143	NA	1.4329
72.4462	5.6589	2.0622	0.364417113	0.4697	3.0384	0.8834	1.040074371	6.716176999	1.1599
72.4539	7.2093	1.9937	0.276545573	0.5476	4.5582	0.5855	1.075429272	8.200981474	0.9586
72.4618	7.96	2.2366	0.280979899	0.4117	3.9178	0.1118	0.998115708	9.009453351	1.3076
72.4697	9.0894	2.2368	0.246088851	0.409	4.637	1.7408	0.972756004	9.062711678	1.5636
72.4778	8.8934	2.4797	0.278824746	0.6685	4.1284	1.0843	0.954471537	7.72168181	1.0636
72.4858	9.5847	2.3195	0.242000271	0.2221	4.8398	3.1014	0.981765502	7.556955902	1.5628
72.4939	8.8835	2.455	0.27635504	0.3784	3.5489	1.0246	0.97275558	6.296019231	1.175
72.5020	9.05	2.3161	0.255922652	0.6848	4.2662	1.7478	0.965974544	6.257389068	1.1109
72.5101	7.8165	2.3044	0.294812256	0.5988	3.5038	1.8057	0.834145034	5.594664802	1.1029
72.5181	7.7512	2.006	0.258798638	0.4625	3.5764	1.788	0.766365961	4.725150234	1.2889
72.5262	6.6478	2.0444	0.307530311	0.3964	1.6761	-0.6505	0.64321184	5.150930057	0.6333
72.5343	6.4355	2.2328	0.346950509	0.3574	2.8821	0.3169	0.606608581	4.730458844	1.2649
72.5423	7.037	1.9	0.270001421	0.2834	4.2689	2.2401	0.625661299	5.784129004	1.3349
72.5503	6.0701	2.1792	0.359005618	0.5125	2.6571	0.4052	0.62889759	4.842628299	1.0688
72.5582	7.0461	2.1409	0.303841842	0.4483	4.5146	2.5998	0.631149303	4.464013596	1.2719
72.5663	7.0352	2.1791	0.309742438	0.5152	4.0161	2.1089	0.673404564	4.581948647	1.2618
72.5743	7.5552	2.1473	0.284214845	0.5166	3.0165	0.4915	0.694456675	4.584760401	1.1877
72.5824	7.6528	2.0669	0.270084152	0.5742	3.3049	0.9502	0.689320887	4.542265108	1.3056
72.5906	7.5257	2.1486	0.285501681	0.4463	2.9614	0.5696	0.731851133	4.677787241	0.8328
72.5989	7.4526	2.3443	0.314561361	0.4239	2.8784	1.1248	0.848739002	4.595399478	0.9591
72.6070	8.037	2.1143	0.263070798	0.628	3.7592	3.111	0.948868843	4.781167927	1.2894
72.6150	7.1086	2.2674	0.31896576	0.2969	2.5492	0.7676	1.069048029	3.441092828	0.93
72.6231	6.9946	2.3333	0.333585909	0.4423	2.577	1.1232	1.057399718	3.783011483	1.1004
72.6312	7.2233	2.1366	0.295792782	0.4878	4.0442	2.1514	1.091343483	3.94805311	1.2149
72.6393	6.7794	2.3396	0.345104287	0.3744	1.2704	-0.0755	1.202091381	3.663960043	0.9022
72.6475	7.4788	2.2367	0.299072044	0.6238	2.8506	2.4864	1.250085463	4.269613816	1.2707
72.6556	6.841	2.3053	0.336982897	0.5429	2.4476	1.257	1.307343375	3.856484992	1.0491
72.6636	6.89	2.1872	0.317445573	0.4457	4.2363	1.654	1.316299676	3.493408967	1.3113
72.6716	7.055	2.2609	0.320467753	0.4184	3.7307	2.0527	1.463465137	3.293453811	1.4464
72.6795	7.2419	2.4021	0.331694721	0.2206	3.181	0.231	1.28550437	3.65050535	1.1366
72.6876	7.2559	2.2244	0.306564313	0.5731	4.4464	1.9192	1.172072756	3.060138958	1.2896
72.6955	6.2439	2.223	0.356027483	0.3813	2.5078	0.8895	1.11332245	3.241645132	1.3123
72.7034	6.1625	2.3488	0.381144016	0.5438	2.8176	1.3303	0.76399034	3.580070578	0.9773
72.7112	6.0789	2.4496	0.402967642	0.7923	2.1807	1.4023	NA	4.280138675	1.3198
72.7190	5.8516	2.2265	0.380494224	0.6004	2.807	1.4029	NA	4.47245769	1.1753
72.7268	5.4377	2.3759	0.436931055	0.5158	2.8469	0.7139	NA	4.037830377	0.9795
72.7346	5.5941	2.2594	0.403889812	0.5777	3.3209	1.458	NA	4.975484755	1.256
72.7424	5.1612	2.245	0.434976362	0.4135	3.8686	0.2653	NA	4.956197787	1.0307
72.7502	5.2604	2.2149	0.421051631	0.3689	4.4126	0.252	NA	4.622111868	1.1832
72.7579	5.2165	2.2612	0.433470718	0.542	3.4358	-0.5078	NA	5.375284735	1.2157
72.7657	5.6239	2.3192	0.412382866	0.4452	2.0451	1.2919	0.348160116	5.344131184	1.15
72.7736	5.7578	2.4999	0.434176248	0.3488	3.0236	-0.3223	0.224081183	6.582875197	1.0767
72.7814	6.5075	2.3143	0.355635805	0.5283	4.3972	1.8262	0.195584302	5.108524212	1.2744
