lat	lon	DMS [nmol/L]	MeSH [nmol/L]	sum	DMS_MeSH	MeSH_DMS	DMS_frac	MeSH_frac
79.1476681	8.3813094	8.6776	1.5768	10.2544	5.503	0.182	84.6	15.4
79.1562059	8.3772148	8.5158	1.5685	10.0843	5.429	0.184	84.4	15.6
79.1646673	8.3734266	8.5987	1.4911	10.0898	5.767	0.173	85.2	14.8
79.1730921	8.3702077	7.4904	1.4289	8.9193	5.242	0.191	84.0	16.0
79.1815838	8.3669183	7.1158	1.6577	8.7735	4.293	0.233	81.1	18.9
79.1900902	8.3653189	9.7342	1.6146	11.3488	6.029	0.166	85.8	14.2
79.1986789	8.3633135	9.7655	1.5897	11.3552	6.143	0.163	86.0	14.0
79.2071786	8.3579388	10.7977	1.2304	12.0281	8.776	0.114	89.8	10.2
79.215744	8.3570295	8.4775	1.2992	9.7767	6.525	0.153	86.7	13.3
79.2243016	8.3537627	9.1122	1.2335	10.3457	7.387	0.135	88.1	11.9
79.2327879	8.35081	12.2223	1.1464	13.3687	10.661	0.094	91.4	8.6
79.2411496	8.344558	13.9565	1.0499	15.0064	13.293	0.075	93.0	7.0
79.2496741	8.3447905	17.9688	1.2453	19.2141	14.429	0.069	93.5	6.5
79.2582153	8.3421626	19.5305	1.2298	20.7603	15.881	0.063	94.1	5.9
79.2668179	8.338611	15.1926	1.3665	16.5591	11.118	0.090	91.7	8.3
79.2755196	8.3348095	14.2601	1.4247	15.6848	10.009	0.100	90.9	9.1
79.2841326	8.3305709	13.4647	1.4494	14.9141	9.290	0.108	90.3	9.7
79.2926989	8.3264131	13.3699	1.4293	14.7992	9.354	0.107	90.3	9.7
79.301161	8.3244426	12.463	1.5608	14.0238	7.985	0.125	88.9	11.1
79.3095681	8.3228881	13.2126	1.5501	14.7627	8.524	0.117	89.5	10.5
79.31804	8.3198653	13.1589	1.5367	14.6956	8.563	0.117	89.5	10.5
79.3264743	8.3166451	11.5774	1.675	13.2524	6.912	0.145	87.4	12.6
79.3349156	8.3138784	11.3366	1.5283	12.8649	7.418	0.135	88.1	11.9
79.3434736	8.310346	10.0568	1.4656	11.5224	6.862	0.146	87.3	12.7
79.3520226	8.3059245	8.8332	1.3096	10.1428	6.745	0.148	87.1	12.9
79.3605783	8.303061	8.5067	1.3516	9.8583	6.294	0.159	86.3	13.7
79.3692293	8.2994062	8.4099	1.1603	9.5702	7.248	0.138	87.9	12.1
79.3779342	8.2970611	6.924	0.9982	7.9222	6.936	0.144	87.4	12.6
79.3866732	8.2948391	5.3594	1.2847	6.6441	4.172	0.240	80.7	19.3
79.3954691	8.2907088	6.1939	1.1134	7.3073	5.563	0.180	84.8	15.2
79.4042257	8.2866781	6.19	1.1423	7.3323	5.419	0.185	84.4	15.6
79.4130843	8.2833122	6.9095	1.0886	7.9981	6.347	0.158	86.4	13.6
79.4219127	8.2799966	7.0921	1.0035	8.0956	7.067	0.141	87.6	12.4
79.4307631	8.2786313	6.8292	0.9508	7.78	7.183	0.139	87.8	12.2
79.4396853	8.2756839	6.7619	1.0154	7.7773	6.659	0.150	86.9	13.1
79.448558	8.2713926	12.1073	0.968	13.0753	12.508	0.080	92.6	7.4
79.4574428	8.2660854	18.2776	0.9655	19.2431	18.931	0.053	95.0	5.0
79.4663313	8.26187	23.4123	0.8836	24.2959	26.496	0.038	96.4	3.6
79.4751479	8.2609647	22.699	0.9812	23.6802	23.134	0.043	95.9	4.1
79.4840862	8.2597443	21.4076	1.2319	22.6395	17.378	0.058	94.6	5.4
79.4930651	8.2564215	24.2973	1.4609	25.7582	16.632	0.060	94.3	5.7
79.5018655	8.2508975	27.9743	1.6347	29.609	17.113	0.058	94.5	5.5
79.510548	8.2487832	29.6691	1.7305	31.3996	17.145	0.058	94.5	5.5
79.5191282	8.2463785	30.268	1.8536	32.1216	16.329	0.061	94.2	5.8
79.527671	8.2430185	27.2321	1.8602	29.0923	14.639	0.068	93.6	6.4
79.5362454	8.2385925	22.2696	1.8461	24.1157	12.063	0.083	92.3	7.7
79.5447638	8.2351924	17.7858	1.9498	19.7356	9.122	0.110	90.1	9.9
79.5533158	8.2318847	16.2324	1.8027	18.0351	9.004	0.111	90.0	10.0
79.5619435	8.2285186	14.4127	1.9238	16.3365	7.492	0.133	88.2	11.8
79.5705288	8.2252836	15.4285	1.9389	17.3674	7.957	0.126	88.8	11.2
79.579128	8.2224161	16.8013	1.9082	18.7095	8.805	0.114	89.8	10.2
79.5876917	8.2193885	20.3496	1.7748	22.1244	11.466	0.087	92.0	8.0
79.5961472	8.215685	20.4017	2.1364	22.5381	9.550	0.105	90.5	9.5
79.6044092	8.2129453	26.2533	2.2208	28.4741	11.822	0.085	92.2	7.8
79.6126148	8.2095465	28.3944	2.0894	30.4838	13.590	0.074	93.1	6.9
79.6206964	8.2068785	28.7831	2.4333	31.2164	11.829	0.085	92.2	7.8
79.6288016	8.2053289	31.5872	2.5531	34.1403	12.372	0.081	92.5	7.5
79.6367914	8.2024671	36.7283	2.4639	39.1922	14.907	0.067	93.7	6.3
79.6447429	8.1994834	40.3506	2.6939	43.0445	14.979	0.067	93.7	6.3
79.6527162	8.1960296	45.6085	2.5569	48.1654	17.837	0.056	94.7	5.3
79.6606123	8.1936564	45.2926	2.7084	48.001	16.723	0.060	94.4	5.6
79.6685099	8.19026	41.8055	2.6069	44.4124	16.036	0.062	94.1	5.9
79.6764698	8.1864784	41.3492	2.507	43.8562	16.493	0.061	94.3	5.7
79.6843745	8.1825213	43.6797	2.7759	46.4556	15.735	0.064	94.0	6.0
79.6922677	8.1801567	50.8168	2.668	53.4848	19.047	0.053	95.0	5.0
79.7002205	8.1785122	44.2806	2.595	46.8756	17.064	0.059	94.5	5.5
79.7081911	8.1759048	35.983	2.4824	38.4654	14.495	0.069	93.5	6.5
79.7161955	8.1728439	30.7466	2.407	33.1536	12.774	0.078	92.7	7.3
79.7242632	8.1689785	25.1095	2.7819	27.8914	9.026	0.111	90.0	10.0
79.7323053	8.1643351	25.5625	2.777	28.3395	9.205	0.109	90.2	9.8
79.7404277	8.1616358	20.7974	2.3166	23.114	8.978	0.111	90.0	10.0
79.7484969	8.1601457	14.6056	2.6059	17.2115	5.605	0.178	84.9	15.1
79.7565081	8.1577026	13.4991	2.2687	15.7678	5.950	0.168	85.6	14.4
79.7645832	8.1547055	9.3888	2.2845	11.6733	4.110	0.243	80.4	19.6
79.7725639	8.1512013	7.8194	2.0533	9.8727	3.808	0.263	79.2	20.8
79.7805448	8.1479682	6.2845	2.1347	8.4192	2.944	0.340	74.6	25.4
79.7885516	8.1439316	5.8253	1.9079	7.7332	3.053	0.328	75.3	24.7
79.7964705	8.1400604	4.745	1.9543	6.6993	2.428	0.412	70.8	29.2
79.8044005	8.1372145	4.1006	1.9041	6.0047	2.154	0.464	68.3	31.7
79.8123884	8.1350183	3.9403	1.9576	5.8979	2.013	0.497	66.8	33.2
79.8202484	8.1323492	4.2483	1.602	5.8503	2.652	0.377	72.6	27.4
79.8280916	8.128541	4.1598	1.5989	5.7587	2.602	0.384	72.2	27.8
79.8359603	8.125268	4.3819	1.7553	6.1372	2.496	0.401	71.4	28.6
79.8438133	8.1237667	4.9463	1.5886	6.5349	3.114	0.321	75.7	24.3
79.8517636	8.1203388	4.5943	1.5026	6.0969	3.058	0.327	75.4	24.6
79.8597358	8.1158731	4.0345	1.4858	5.5203	2.715	0.368	73.1	26.9
79.8678067	8.1135033	3.6557	1.4662	5.1219	2.493	0.401	71.4	28.6
79.8759267	8.1120562	3.5019	1.3458	4.8477	2.602	0.384	72.2	27.8
79.8839682	8.1088819	3.2836	1.4905	4.7741	2.203	0.454	68.8	31.2
79.8919421	8.1049607	3.4235	1.2256	4.6491	2.793	0.358	73.6	26.4
79.8999428	8.1008036	2.7362	1.4348	4.171	1.907	0.524	65.6	34.4
79.9079626	8.099404	3.1341	1.3762	4.5103	2.277	0.439	69.5	30.5
79.9160389	8.0970013	2.9659	1.2603	4.2262	2.353	0.425	70.2	29.8
79.924158	8.0935772	2.927	1.2411	4.1681	2.358	0.424	70.2	29.8
79.932156	8.0897949	3.0313	1.1426	4.1739	2.653	0.377	72.6	27.4
79.940191	8.087151	2.9579	1.2349	4.1928	2.395	0.417	70.5	29.5
79.9481879	8.0840284	4.9497	1.3159	6.2656	3.761	0.266	79.0	21.0
79.9561678	8.0810318	8.979	1.3131	10.2921	6.838	0.146	87.2	12.8
79.9620106	8.1042219	11.8758	1.2809	13.1567	9.271	0.108	90.3	9.7
79.9654498	8.1449017	14.7589	1.3509	16.1098	10.925	0.092	91.6	8.4
79.9693712	8.1845465	18.3884	1.5468	19.9352	11.888	0.084	92.2	7.8
79.972856	8.2261979	20.0532	1.5091	21.5623	13.288	0.075	93.0	7.0
79.9766038	8.266736	16.5035	1.4206	17.9241	11.617	0.086	92.1	7.9
79.9803133	8.3074528	12.4115	1.4846	13.8961	8.360	0.120	89.3	10.7
79.983833	8.348985	11.2452	1.5788	12.824	7.123	0.140	87.7	12.3
79.9875033	8.3900194	10.0235	1.2441	11.2676	8.057	0.124	89.0	11.0
79.9913926	8.4303918	6.7919	1.4487	8.2406	4.688	0.213	82.4	17.6
79.9952256	8.4707373	7.3248	1.3602	8.685	5.385	0.186	84.3	15.7
79.9988236	8.5115098	6.1238	1.2963	7.4201	4.724	0.212	82.5	17.5
80.002426	8.5522953	5.1618	1.1822	6.344	4.366	0.229	81.4	18.6
80.005956	8.5926355	4.4861	1.1987	5.6848	3.742	0.267	78.9	21.1
80.0096616	8.6322195	4.3033	1.2467	5.55	3.452	0.290	77.5	22.5
80.0134516	8.6715362	4.1923	1.2583	5.4506	3.332	0.300	76.9	23.1
80.0170535	8.7110097	3.9399	1.3563	5.2962	2.905	0.344	74.4	25.6
80.020415	8.7511555	4.2787	1.2406	5.5193	3.449	0.290	77.5	22.5
80.0240318	8.7908516	3.7444	1.2432	4.9876	3.012	0.332	75.1	24.9
80.0276918	8.8304044	3.7216	1.0921	4.8137	3.408	0.293	77.3	22.7
80.0312551	8.8704557	3.2225	1.1923	4.4148	2.703	0.370	73.0	27.0
80.0348948	8.9107595	3.842	1.2111	5.0531	3.172	0.315	76.0	24.0
80.03862	8.9505629	3.5766	1.3015	4.8781	2.748	0.364	73.3	26.7
80.0423175	8.9908906	3.6194	1.3714	4.9908	2.639	0.379	72.5	27.5
80.0458368	9.0314744	3.8176	1.235	5.0526	3.091	0.324	75.6	24.4
80.0494592	9.0720179	3.5472	1.1999	4.7471	2.956	0.338	74.7	25.3
80.0532394	9.1126206	3.4443	1.4404	4.8847	2.391	0.418	70.5	29.5
80.0571364	9.1528234	4.2241	1.1713	5.3954	3.606	0.277	78.3	21.7
80.0607445	9.1936805	3.7469	1.2908	5.0377	2.903	0.344	74.4	25.6
80.0642762	9.2348449	3.8714	1.2465	5.1179	3.106	0.322	75.6	24.4
80.067975	9.2750128	3.3088	1.256	4.5648	2.634	0.380	72.5	27.5
80.0715875	9.3154802	3.2759	1.4136	4.6895	2.317	0.432	69.9	30.1
80.0751676	9.3564482	3.6566	1.1724	4.829	3.119	0.321	75.7	24.3
80.0788748	9.3967187	2.9886	1.2896	4.2782	2.317	0.432	69.9	30.1
80.0827073	9.4367826	3.6317	1.305	4.9367	2.783	0.359	73.6	26.4
80.0865087	9.4776363	3.5303	1.1212	4.6515	3.149	0.318	75.9	24.1
80.0901453	9.5188915	3.3047	1.1657	4.4704	2.835	0.353	73.9	26.1
80.093897	9.5604473	3.2707	1.2761	4.5468	2.563	0.390	71.9	28.1
80.0976879	9.6016611	3.7051	1.1449	4.85	3.236	0.309	76.4	23.6
80.101415	9.6433269	3.9159	1.218	5.1339	3.215	0.311	76.3	23.7
80.105085	9.6853842	4.89	1.3266	6.2166	3.686	0.271	78.7	21.3
80.1090425	9.7268722	6.806	1.2775	8.0835	5.328	0.188	84.2	15.8
80.1126348	9.7695557	6.4212	1.2107	7.6319	5.304	0.189	84.1	15.9
80.1163347	9.8122481	5.5219	1.1915	6.7134	4.634	0.216	82.3	17.7
80.1200425	9.8546418	4.7364	1.1028	5.8392	4.295	0.233	81.1	18.9
80.123827	9.8967317	3.564	1.1947	4.7587	2.983	0.335	74.9	25.1
80.1276344	9.9389262	3.5445	1.1661	4.7106	3.040	0.329	75.2	24.8
80.1314026	9.9808567	3.2683	1.0184	4.2867	3.209	0.312	76.2	23.8
80.1352241	10.0231469	3.0297	1.1752	4.2049	2.578	0.388	72.1	27.9
80.1390371	10.0649552	3.7557	1.0342	4.7899	3.632	0.275	78.4	21.6
80.1428453	10.1067162	3.6593	1.1483	4.8076	3.187	0.314	76.1	23.9
80.1466414	10.1487634	4.3299	1.1095	5.4394	3.903	0.256	79.6	20.4
80.1503637	10.1905578	4.7768	1.1345	5.9113	4.210	0.238	80.8	19.2
80.1541923	10.2322081	5.1454	1.2909	6.4363	3.986	0.251	79.9	20.1
80.1581765	10.2737385	6.8733	1.3051	8.1784	5.266	0.190	84.0	16.0
80.1620253	10.315075	8.1221	1.0852	9.2073	7.484	0.134	88.2	11.8
80.1657247	10.3565166	7.4089	1.1553	8.5642	6.413	0.156	86.5	13.5
80.1693274	10.3983307	8.0301	1.3354	9.3655	6.013	0.166	85.7	14.3
80.1729928	10.4396226	9.7968	1.1732	10.97	8.350	0.120	89.3	10.7
80.1768426	10.4801636	9.3105	1.3752	10.6857	6.770	0.148	87.1	12.9
80.180667	10.5210847	10.0858	1.2943	11.3801	7.792	0.128	88.6	11.4
80.1843643	10.5622426	9.0472	1.3196	10.3668	6.856	0.146	87.3	12.7
80.1881336	10.6034675	8.8537	1.4251	10.2788	6.213	0.161	86.1	13.9
80.1916796	10.6450469	9.3747	1.3003	10.675	7.210	0.139	87.8	12.2
80.1951762	10.6867185	7.3031	1.387	8.6901	5.265	0.190	84.0	16.0
80.1990347	10.7282105	7.3957	1.2836	8.6793	5.762	0.174	85.2	14.8
80.2029819	10.7696071	6.7686	1.344	8.1126	5.036	0.199	83.4	16.6
80.2068581	10.8116448	6.9369	1.379	8.3159	5.030	0.199	83.4	16.6
80.2104222	10.8547954	6.2194	1.2632	7.4826	4.924	0.203	83.1	16.9
80.2142629	10.8968078	4.7299	1.2942	6.0241	3.655	0.274	78.5	21.5
80.2183614	10.9385515	4.2692	1.2106	5.4798	3.527	0.284	77.9	22.1
80.2221425	10.9818639	3.6319	1.3942	5.0261	2.605	0.384	72.3	27.7
80.2256989	11.025255	3.6804	1.3872	5.0676	2.653	0.377	72.6	27.4
80.2295931	11.0675792	3.2012	1.283	4.4842	2.495	0.401	71.4	28.6
80.2332977	11.1108938	2.6139	1.2676	3.8815	2.062	0.485	67.3	32.7
80.2371977	11.1534685	2.5893	1.2516	3.8409	2.069	0.483	67.4	32.6
80.2411022	11.1964936	3.0028	1.2099	4.2127	2.482	0.403	71.3	28.7
80.2450875	11.2388966	3.0925	1.1986	4.2911	2.580	0.388	72.1	27.9
80.2490374	11.2814305	3.1574	1.1165	4.2739	2.828	0.354	73.9	26.1
80.2529582	11.3242437	2.8751	1.1552	4.0303	2.489	0.402	71.3	28.7
80.2567028	11.3666762	2.9318	1.0498	3.9816	2.793	0.358	73.6	26.4
80.2601818	11.4102305	2.6182	0.9381	3.5563	2.791	0.358	73.6	26.4
80.2639481	11.4532424	2.3978	1.0723	3.4701	2.236	0.447	69.1	30.9
80.2678961	11.4954281	2.6874	0.9648	3.6522	2.785	0.359	73.6	26.4
80.2719091	11.5372305	2.1786	1.0671	3.2457	2.042	0.490	67.1	32.9
80.2757249	11.5802749	2.5313	1.0173	3.5486	2.488	0.402	71.3	28.7
80.279545	11.6231475	2.0697	0.9834	3.0531	2.105	0.475	67.8	32.2
80.2833958	11.6660977	2.0395	0.9424	2.9819	2.164	0.462	68.4	31.6
80.2871474	11.7087996	2.0916	1.0157	3.1073	2.059	0.486	67.3	32.7
80.2907127	11.7520382	2.6066	1.0954	3.702	2.380	0.420	70.4	29.6
80.2946563	11.7941788	2.7049	1.0213	3.7262	2.648	0.378	72.6	27.4
80.2985571	11.8360183	2.9158	1.1519	4.0677	2.531	0.395	71.7	28.3
80.3023332	11.8780483	3.8348	1.2052	5.04	3.182	0.314	76.1	23.9
80.3058744	11.9211215	4.3194	1.255	5.5744	3.442	0.291	77.5	22.5
80.3095149	11.9631581	5.2406	1.2449	6.4855	4.210	0.238	80.8	19.2
80.3134776	12.0034799	5.7009	1.245	6.9459	4.579	0.218	82.1	17.9
80.317408	12.0443751	5.3976	1.3184	6.716	4.094	0.244	80.4	19.6
80.3207835	12.0864238	5.8806	1.5444	7.425	3.808	0.263	79.2	20.8
80.3241551	12.1285001	7.2086	1.3807	8.5893	5.221	0.192	83.9	16.1
80.3280832	12.1700569	7.4161	1.4656	8.8817	5.060	0.198	83.5	16.5
80.3317163	12.212866	8.7314	1.4266	10.158	6.120	0.163	86.0	14.0
80.3355255	12.2557798	9.0922	1.4186	10.5108	6.409	0.156	86.5	13.5
80.3392912	12.2985876	9.6857	1.6314	11.3171	5.937	0.168	85.6	14.4
80.3432044	12.3409453	11.4803	1.439	12.9193	7.978	0.125	88.9	11.1
80.3472589	12.3835704	10.5179	1.4396	11.9575	7.306	0.137	88.0	12.0
80.351006	12.4270411	11.3273	1.5556	12.8829	7.282	0.137	87.9	12.1
80.3547935	12.4705469	12.3504	1.5656	13.916	7.889	0.127	88.7	11.3
80.3587846	12.5135009	12.6452	1.6588	14.304	7.623	0.131	88.4	11.6
80.3625759	12.5566041	13.763	1.7419	15.5049	7.901	0.127	88.8	11.2
80.3663429	12.5999762	13.6237	1.6804	15.3041	8.107	0.123	89.0	11.0
80.370035	12.6439515	13.0262	1.8616	14.8878	6.997	0.143	87.5	12.5
80.3738484	12.6870679	13.6434	1.8413	15.4847	7.410	0.135	88.1	11.9
80.3778875	12.7291062	12.9111	2.0262	14.9373	6.372	0.157	86.4	13.6
80.3814155	12.7719191	13.7508	1.8573	15.6081	7.404	0.135	88.1	11.9
80.3851729	12.8144658	13.2606	2.0165	15.2771	6.576	0.152	86.8	13.2
80.3891909	12.8570665	15.3508	1.8504	17.2012	8.296	0.121	89.2	10.8
80.3930221	12.9006444	14.5432	1.8874	16.4306	7.705	0.130	88.5	11.5
80.3968963	12.9447602	14.5904	1.8757	16.4661	7.779	0.129	88.6	11.4
80.4012459	12.9875171	15.046	2.3319	17.3779	6.452	0.155	86.6	13.4
80.4059222	13.0287466	18.339	1.9965	20.3355	9.186	0.109	90.2	9.8
80.410385	13.0705225	15.8132	1.8918	17.705	8.359	0.120	89.3	10.7
80.4139872	13.113768	16.3147	2.2156	18.5303	7.364	0.136	88.0	12.0
80.4172815	13.1569457	22.3882	2.4357	24.8239	9.192	0.109	90.2	9.8
80.4208319	13.1986022	25.4643	2.1923	27.6566	11.615	0.086	92.1	7.9
80.4241565	13.2409994	25.2409	2.2185	27.4594	11.377	0.088	91.9	8.1
80.4274096	13.2833336	24.7135	2.0626	26.7761	11.982	0.083	92.3	7.7
80.4307165	13.3262112	21.9624	2.2344	24.1968	9.829	0.102	90.8	9.2
80.4340754	13.368522	22.6685	2.3481	25.0166	9.654	0.104	90.6	9.4
80.4376224	13.4104791	21.8912	2.4943	24.3855	8.776	0.114	89.8	10.2
80.4415239	13.4517918	22.3458	2.6153	24.9611	8.544	0.117	89.5	10.5
80.4452942	13.4934014	23.376	2.6535	26.0295	8.809	0.114	89.8	10.2
80.4488656	13.536048	25.5589	2.7408	28.2997	9.325	0.107	90.3	9.7
80.4525246	13.5792291	29.3539	2.8334	32.1873	10.360	0.097	91.2	8.8
80.4565882	13.6212793	32.513	2.6061	35.1191	12.476	0.080	92.6	7.4
80.4602686	13.6642083	31.3369	2.7375	34.0744	11.447	0.087	92.0	8.0
80.463618	13.707922	31.6189	2.7093	34.3282	11.671	0.086	92.1	7.9
80.4676823	13.7491202	29.6477	2.9351	32.5828	10.101	0.099	91.0	9.0
80.4713134	13.7917534	31.1223	2.89	34.0123	10.769	0.093	91.5	8.5
80.4748151	13.8344206	30.3671	2.6902	33.0573	11.288	0.089	91.9	8.1
80.4784248	13.8764912	27.5745	2.7584	30.3329	9.997	0.100	90.9	9.1
80.4821307	13.9182786	27.5431	3.1612	30.7043	8.713	0.115	89.7	10.3
80.4858379	13.9593834	29.0541	2.8079	31.862	10.347	0.097	91.2	8.8
80.4895972	14.0005615	25.5967	2.6112	28.2079	9.803	0.102	90.7	9.3
80.4933057	14.0421806	21.5068	3.3635	24.8703	6.394	0.156	86.5	13.5
80.4969452	14.0839745	27.7061	2.9156	30.6217	9.503	0.105	90.5	9.5
80.5003993	14.1269585	24.7536	3.0048	27.7584	8.238	0.121	89.2	10.8
80.5041927	14.1694559	26.0877	3.2228	29.3105	8.095	0.124	89.0	11.0
80.5081502	14.2115557	27.5267	3.5603	31.087	7.732	0.129	88.5	11.5
80.5119735	14.2540246	31.0292	3.0992	34.1284	10.012	0.100	90.9	9.1
80.5156199	14.2974409	27.175	3.3462	30.5212	8.121	0.123	89.0	11.0
80.5190619	14.341308	29.1623	3.5343	32.6966	8.251	0.121	89.2	10.8
80.5228643	14.3842766	30.5135	3.5777	34.0912	8.529	0.117	89.5	10.5
80.5265254	14.4273105	30.825	3.9432	34.7682	7.817	0.128	88.7	11.3
80.530247	14.4701098	30.1664	3.3214	33.4878	9.082	0.110	90.1	9.9
80.5342586	14.5123527	25.1676	3.4399	28.6075	7.316	0.137	88.0	12.0
80.5381166	14.5546861	23.7992	3.6602	27.4594	6.502	0.154	86.7	13.3
80.5418221	14.597642	23.2674	3.2872	26.5546	7.078	0.141	87.6	12.4
80.5453739	14.6414476	20.4439	3.0911	23.535	6.614	0.151	86.9	13.1
80.5490896	14.6840382	19.2878	3.0429	22.3307	6.339	0.158	86.4	13.6
80.5526555	14.7271302	20.4334	3.0218	23.4552	6.762	0.148	87.1	12.9
80.5563994	14.7702618	23.9242	3.2965	27.2207	7.257	0.138	87.9	12.1
80.56017	14.8125738	30.9208	3.0948	34.0156	9.991	0.100	90.9	9.1
80.563932	14.8543573	30.536	3.3113	33.8473	9.222	0.108	90.2	9.8
80.5674061	14.8974563	32.784	3.4859	36.2699	9.405	0.106	90.4	9.6
80.5710686	14.9399403	33.9364	3.4857	37.4221	9.736	0.103	90.7	9.3
80.5747604	14.9825582	36.3662	3.8111	40.1773	9.542	0.105	90.5	9.5
80.5786034	15.0244848	43.2442	3.1005	46.3447	13.947	0.072	93.3	6.7
80.5824397	15.0663416	34.0888	3.1566	37.2454	10.799	0.093	91.5	8.5
80.5861648	15.1092679	31.8603	3.6835	35.5438	8.649	0.116	89.6	10.4
80.5898368	15.1519929	33.2385	3.7665	37.005	8.825	0.113	89.8	10.2
80.5934426	15.1948304	34.0317	3.219	37.2507	10.572	0.095	91.4	8.6
80.5971098	15.2377613	31.5483	3.5658	35.1141	8.847	0.113	89.8	10.2
80.6007362	15.2805677	39.5986	3.742	43.3406	10.582	0.094	91.4	8.6
80.6040039	15.3242193	45.2761	3.2947	48.5708	13.742	0.073	93.2	6.8
80.606736	15.3695358	39.6913	3.7767	43.468	10.510	0.095	91.3	8.7
80.6098446	15.413184	45.7595	3.5085	49.268	13.042	0.077	92.9	7.1
80.6135589	15.4549666	41.4303	3.6659	45.0962	11.302	0.088	91.9	8.1
80.6177065	15.4947287	41.5054	3.3879	44.8933	12.251	0.082	92.5	7.5
80.6218325	15.5344461	38.45	3.3875	41.8375	11.351	0.088	91.9	8.1
80.6259545	15.5743599	35.7724	3.6948	39.4672	9.682	0.103	90.6	9.4
80.6297472	15.6150516	38.6091	3.4313	42.0404	11.252	0.089	91.8	8.2
80.633437	15.6562466	36.4632	3.7709	40.2341	9.670	0.103	90.6	9.4
80.6370334	15.6980136	39.8219	3.2446	43.0665	12.273	0.081	92.5	7.5
80.6406117	15.7400113	35.848	3.294	39.142	10.883	0.092	91.6	8.4
80.6442462	15.7819433	34.1702	3.4224	37.5926	9.984	0.100	90.9	9.1
80.6478112	15.8248927	36.5137	3.4966	40.0103	10.443	0.096	91.3	8.7
80.6514039	15.8678262	36.54	3.4206	39.9606	10.682	0.094	91.4	8.6
80.6548063	15.908598	35.7481	3.555	39.3031	10.056	0.099	91.0	9.0
80.6576341	15.94171	34.8817	3.2767	38.1584	10.645	0.094	91.4	8.6
80.6594735	15.9712226	31.746	3.2164	34.9624	9.870	0.101	90.8	9.2
80.6613037	15.9990799	30.7083	3.041	33.7493	10.098	0.099	91.0	9.0
80.6634356	16.0304489	29.0589	3.2826	32.3415	8.852	0.113	89.9	10.1
80.6654829	16.0615368	31.7134	3.3049	35.0183	9.596	0.104	90.6	9.4
80.667644	16.0905278	31.3374	3.3771	34.7145	9.279	0.108	90.3	9.7
80.669953	16.1174798	32.7619	3.2963	36.0582	9.939	0.101	90.9	9.1
80.6723476	16.1444626	31.3035	3.0469	34.3504	10.274	0.097	91.1	8.9
80.6743812	16.1731701	30.7017	3.0201	33.7218	10.166	0.098	91.0	9.0
80.6762174	16.2023487	34.4916	3.2317	37.7233	10.673	0.094	91.4	8.6
80.6781804	16.2305875	41.0008	3.0542	44.055	13.424	0.074	93.1	6.9
80.6806481	16.2574032	41.3622	3.21	44.5722	12.885	0.078	92.8	7.2
80.6831062	16.2843678	43.6015	3.3056	46.9071	13.190	0.076	93.0	7.0
80.6851972	16.3141381	46.5982	3.2624	49.8606	14.283	0.070	93.5	6.5
80.6890025	16.3481357	46.8697	3.2367	50.1064	14.481	0.069	93.5	6.5
80.6924901	16.3780077	45.8283	3.1039	48.9322	14.765	0.068	93.7	6.3
80.6952858	16.4028316	45.9103	3.3734	49.2837	13.610	0.073	93.2	6.8
80.6982435	16.4277869	48.4178	3.1006	51.5184	15.616	0.064	94.0	6.0
80.7006516	16.4560832	44.8448	3.2027	48.0475	14.002	0.071	93.3	6.7
80.7030179	16.4841695	43.8101	3.7453	47.5554	11.697	0.085	92.1	7.9
80.7053781	16.5119219	51.091	2.8718	53.9628	17.791	0.056	94.7	5.3
80.7076461	16.5396671	37.3046	3.8348	41.1394	9.728	0.103	90.7	9.3
80.7098941	16.5676046	47.046	3.1785	50.2245	14.801	0.068	93.7	6.3
80.7123595	16.5943977	38.3703	3.5975	41.9678	10.666	0.094	91.4	8.6
80.7144884	16.6225507	40.9043	3.7179	44.6222	11.002	0.091	91.7	8.3
80.7169871	16.6499132	42.3742	3.7065	46.0807	11.432	0.087	92.0	8.0
80.7193852	16.6773524	42.3079	3.4332	45.7411	12.323	0.081	92.5	7.5
80.7215001	16.7060631	38.4442	3.5274	41.9716	10.899	0.092	91.6	8.4
80.7233015	16.7355347	38.1059	3.9147	42.0206	9.734	0.103	90.7	9.3
80.7257304	16.7628648	41.585	3.6317	45.2167	11.451	0.087	92.0	8.0
80.727504	16.7921901	39.1098	3.7843	42.8941	10.335	0.097	91.2	8.8
80.7294524	16.820749	40.5972	4.1433	44.7405	9.798	0.102	90.7	9.3
80.7318902	16.8470461	48.139	4.0605	52.1995	11.855	0.084	92.2	7.8
80.7342018	16.873219	48.0445	3.9631	52.0076	12.123	0.082	92.4	7.6
80.7365918	16.9006148	49.741	3.8652	53.6062	12.869	0.078	92.8	7.2
80.7390028	16.9286013	46.3797	3.7626	50.1423	12.327	0.081	92.5	7.5
80.7421677	16.9536157	45.3149	4.2732	49.5881	10.604	0.094	91.4	8.6
80.745459	16.9753516	49.8114	3.7296	53.541	13.356	0.075	93.0	7.0
80.7484353	17.0005119	40.1135	3.913	44.0265	10.251	0.098	91.1	8.9
80.7512259	17.0268833	40.856	4.397	45.253	9.292	0.108	90.3	9.7
80.7540286	17.0526182	45.5913	4.2027	49.794	10.848	0.092	91.6	8.4
80.7565575	17.0791945	43.8136	3.8644	47.678	11.338	0.088	91.9	8.1
